CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, comb, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.034397732466459274" 
1, comb, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.0362386554479599" 
1, comb, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.044985830783843994" 
1, comb, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.064243391156196594" 
1, comb, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.097131341695785522" 
1, comb, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.040213499218225479" 
1, comb, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.014046305790543556" 
1, comb, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.012372690252959728" 
1, comb, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.012274007312953472" 
1, comb, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.011465910822153091" 
1, comb, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.012079551815986633" 
1, comb, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.014995276927947998" 
1, comb, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.021414462476968765" 
1, comb, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.032377112656831741" 
2, comb, central, 1, -2.4, 2.4, 20, 1000, 0, 1, "0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x)))" 
2, comb, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x)))" 
2, comb, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.11806446313858032" 
2, comb, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.054699532687664032" 
2, comb, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.047356218099594116" 
2, comb, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.047634456306695938" 
2, comb, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.04632849246263504" 
2, comb, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.048323042690753937" 
2, comb, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.068715795874595642" 
2, comb, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.10824859887361526" 
2, comb, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.18500012159347534" 
2, comb, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.033732704818248749" 
2, comb, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.01562843844294548" 
2, comb, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.013530348427593708" 
2, comb, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.013609844259917736" 
2, comb, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.013236711733043194" 
2, comb, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.013806583359837532" 
2, comb, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.019633084535598755" 
2, comb, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.030928170308470726" 
2, comb, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.052857179194688797" 
2, comb, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.11806446313858032" 
2, comb, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.054699532687664032" 
2, comb, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.047356218099594116" 
2, comb, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.047634456306695938" 
2, comb, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.04632849246263504" 
2, comb, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.048323042690753937" 
2, comb, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.068715795874595642" 
2, comb, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.10824859887361526" 
2, comb, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.18500012159347534" 
2, comb, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.033732704818248749" 
2, comb, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.01562843844294548" 
2, comb, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.013530348427593708" 
2, comb, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.013609844259917736" 
2, comb, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.013236711733043194" 
2, comb, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.013806583359837532" 
2, comb, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.019633084535598755" 
2, comb, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.030928170308470726" 
2, comb, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.052857179194688797" 
0, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.12626+-0.000198068*x+1.29872e-06*x*x+-1.00905e-09*x*x*x" 
0, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.12626+-0.000198068*x+1.29872e-06*x*x+-1.00905e-09*x*x*x)*(1-(0.100062+-8.50875e-05*x+4.8825e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.12626+-0.000198068*x+1.29872e-06*x*x+-1.00905e-09*x*x*x)*(1-(0.0912713+-8.46269e-05*x+4.20404e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.12626+-0.000198068*x+1.29872e-06*x*x+-1.00905e-09*x*x*x)*(1-(0.0378438))" 
0, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.12626+-0.000198068*x+1.29872e-06*x*x+-1.00905e-09*x*x*x)*(1+(0.100062+-8.50875e-05*x+4.8825e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.12626+-0.000198068*x+1.29872e-06*x*x+-1.00905e-09*x*x*x)*(1+(0.0912713+-8.46269e-05*x+4.20404e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.12626+-0.000198068*x+1.29872e-06*x*x+-1.00905e-09*x*x*x)*(1+(0.0378438))" 
1, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.05204+0.00106978*x+-1.25908e-06*x*x+7.72569e-10*x*x*x" 
1, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.05204+0.00106978*x+-1.25908e-06*x*x+7.72569e-10*x*x*x)*(1-(0.100961+3.78426e-05*x+-4.74595e-08*x*x))" 
1, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.05204+0.00106978*x+-1.25908e-06*x*x+7.72569e-10*x*x*x)*(1-(0.0675834+4.519e-05*x+-5.86112e-08*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.05204+0.00106978*x+-1.25908e-06*x*x+7.72569e-10*x*x*x)*(1-(0.0765736))" 
1, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.05204+0.00106978*x+-1.25908e-06*x*x+7.72569e-10*x*x*x)*(1+(0.100961+3.78426e-05*x+-4.74595e-08*x*x))" 
1, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.05204+0.00106978*x+-1.25908e-06*x*x+7.72569e-10*x*x*x)*(1+(0.0675834+4.519e-05*x+-5.86112e-08*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.05204+0.00106978*x+-1.25908e-06*x*x+7.72569e-10*x*x*x)*(1+(0.0765736))" 
2, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "0.963886+198.253/(x*x)+0.000871904*x" 
2, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963886+198.253/(x*x)+0.000871904*x)*(1-(0.296533+-0.000253779*x+2.00869e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963886+198.253/(x*x)+0.000871904*x)*(1-(0.223883+-0.000334126*x+2.51413e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963886+198.253/(x*x)+0.000871904*x)*(1-(0.190708))" 
2, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963886+198.253/(x*x)+0.000871904*x)*(1+(0.296533+-0.000253779*x+2.00869e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963886+198.253/(x*x)+0.000871904*x)*(1+(0.223883+-0.000334126*x+2.51413e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.963886+198.253/(x*x)+0.000871904*x)*(1+(0.190708))" 
3, iterativefit, central, 1, 0.0, 2.4, 20.0, 10000, -15, 1.1, "1.0"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, -15, 0, "1.74001"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.908169"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.802483+0.765114*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.82262+-1.74199*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.24264+7.09637*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "4.81115+-5.60277*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.290568+0.897931*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.334105+0.840387*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-1.1612+2.66883*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "5.18537+-4.71992*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.571246+1.82169*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.17819+-2.33972*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "7.14491+-6.64203*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.68622+2.7229*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.403797+0.543876*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.366784+0.582016*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "5.54875+-4.69627*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-3.64907+4.56591*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.938707"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, -15, 0, "1.73435"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.908169"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.799874+0.762627*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.8167+-1.73632*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.2321+7.0733*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "4.79551+-5.58455*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.289623+0.895012*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.333019+0.837655*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-1.15742+2.66016*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "5.16851+-4.70457*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.569389+1.81577*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.16786+-2.33212*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "7.12168+-6.62043*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.68073+2.71405*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.402485+0.542108*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.365592+0.580124*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "5.53071+-4.68101*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-3.6372+4.55107*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.938707"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, -15, 0, "1.74505"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.908169"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.804809+0.767333*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.82791+-1.74704*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.25204+7.11695*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "4.8251+-5.61901*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.29141+0.900534*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.335074+0.842824*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-1.16457+2.67657*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "5.2004+-4.7336*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.572902+1.82697*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.1874+-2.34651*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "7.16563+-6.66128*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.6911+2.7308*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.404968+0.545452*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.367848+0.583703*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "5.56483+-4.70989*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-3.65964+4.57915*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.938707"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, -15, 0, "1.56196"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.281503"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.0436556+1.99228*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.55592+-1.72426*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-7.05187+13.2954*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "5.44035+-6.40218*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.0288239+1.46261*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.186979+1.67165*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-1.74652+3.57864*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "6.10927+-5.56716*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "-1.15289+2.68529*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.54977+-2.53409*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "8.47594+-7.87701*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-2.22596+3.47178*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.409587+0.723982*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.373688+0.760974*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "6.61639+-5.59777*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-4.33549+5.43075*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "1.0037"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, -15, 0, "1.81322"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.0721"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.11461+0.260322*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.9323+-1.74925*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-1.6757+4.54635*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "4.55227+-5.27385*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.421942+0.665641*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.548443+0.498444*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-0.920417+2.29456*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "4.80526+-4.37134*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.331984+1.46643*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.02529+-2.25974*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "6.5973+-6.13393*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.46417+2.41482*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.40141+0.469783*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.363939+0.508395*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "5.1095+-4.32538*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-3.36666+4.21009*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.803443"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, -15, 0, "1.94382"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.0061"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.93167+0.550579*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.95507+-1.96452*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.09775+6.85211*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "4.88709+-5.73831*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.27626+0.892171*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.333243+0.816856*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-0.765664+2.16059*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "5.06963+-4.63293*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.546567+1.74911*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "2.90213+-2.07851*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "6.9945+-6.5171*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.25042+2.22619*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.0885501+0.830193*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.315418+0.596417*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.94424+-3.09986*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "7.7306+-6.91272*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.787633"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, -15, 0, "1.5401"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.81142"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.675672+0.976377*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.69293+-1.52365*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.3862+7.33891*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "4.738+-5.47125*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.304734+0.903884*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.33506+0.863802*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-1.55062+3.1696*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "5.30088+-4.807*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.595704+1.89366*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.45074+-2.5974*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "7.29515+-6.76704*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-2.11541+3.21234*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.714005+0.262427*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.417426+0.568037*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "7.12872+-6.26802*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-14.8433+15.8578*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "1.08795"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, -15, 0, "1.87882"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.888236"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.801929+0.618862*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.83438+-1.91849*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.67349+7.69217*x"
