CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, comb, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.034397732466459274" 
1, comb, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.0362386554479599" 
1, comb, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.044985830783843994" 
1, comb, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.064243391156196594" 
1, comb, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.097131341695785522" 
1, comb, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.040213499218225479" 
1, comb, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.014046305790543556" 
1, comb, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.012372690252959728" 
1, comb, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.012274007312953472" 
1, comb, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.011465910822153091" 
1, comb, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.012079551815986633" 
1, comb, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.014995276927947998" 
1, comb, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.021414462476968765" 
1, comb, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.561694*((1.+(0.31439*x))/(1.+(0.17756*x))))+0.032377112656831741" 
2, comb, central, 1, -2.4, 2.4, 20, 1000, 0, 1, "0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x)))" 
2, comb, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x)))" 
2, comb, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.11806446313858032" 
2, comb, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.054699532687664032" 
2, comb, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.047356218099594116" 
2, comb, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.047634456306695938" 
2, comb, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.04632849246263504" 
2, comb, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.048323042690753937" 
2, comb, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.068715795874595642" 
2, comb, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.10824859887361526" 
2, comb, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.18500012159347534" 
2, comb, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.033732704818248749" 
2, comb, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.01562843844294548" 
2, comb, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.013530348427593708" 
2, comb, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.013609844259917736" 
2, comb, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.013236711733043194" 
2, comb, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.013806583359837532" 
2, comb, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.019633084535598755" 
2, comb, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.030928170308470726" 
2, comb, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))-0.052857179194688797" 
2, comb, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.11806446313858032" 
2, comb, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.054699532687664032" 
2, comb, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.047356218099594116" 
2, comb, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.047634456306695938" 
2, comb, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.04632849246263504" 
2, comb, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.048323042690753937" 
2, comb, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.068715795874595642" 
2, comb, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.10824859887361526" 
2, comb, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.18500012159347534" 
2, comb, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.033732704818248749" 
2, comb, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.01562843844294548" 
2, comb, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.013530348427593708" 
2, comb, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.013609844259917736" 
2, comb, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.013236711733043194" 
2, comb, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.013806583359837532" 
2, comb, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.019633084535598755" 
2, comb, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.030928170308470726" 
2, comb, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.817647*((1.+(0.038703*x))/(1.+(0.0312388*x))))+0.052857179194688797" 
0, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.15507+-0.00116691*x+3.13873e-06*x*x+-2.14387e-09*x*x*x" 
0, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.15507+-0.00116691*x+3.13873e-06*x*x+-2.14387e-09*x*x*x)*(1-(0.0995311+-8.58534e-05*x+5.17525e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.15507+-0.00116691*x+3.13873e-06*x*x+-2.14387e-09*x*x*x)*(1-(0.0906981+-8.49174e-05*x+4.42191e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.15507+-0.00116691*x+3.13873e-06*x*x+-2.14387e-09*x*x*x)*(1-(0.0378438))" 
0, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.15507+-0.00116691*x+3.13873e-06*x*x+-2.14387e-09*x*x*x)*(1+(0.0995311+-8.58534e-05*x+5.17525e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.15507+-0.00116691*x+3.13873e-06*x*x+-2.14387e-09*x*x*x)*(1+(0.0906981+-8.49174e-05*x+4.42191e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.15507+-0.00116691*x+3.13873e-06*x*x+-2.14387e-09*x*x*x)*(1+(0.0378438))" 
1, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.06175+-0.000462017*x+1.02721e-06*x*x+-4.95019e-10*x*x*x" 
1, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06175+-0.000462017*x+1.02721e-06*x*x+-4.95019e-10*x*x*x)*(1-(0.100263+3.89914e-05*x+-4.7095e-08*x*x))" 
1, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06175+-0.000462017*x+1.02721e-06*x*x+-4.95019e-10*x*x*x)*(1-(0.0669906+4.5604e-05*x+-5.71403e-08*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06175+-0.000462017*x+1.02721e-06*x*x+-4.95019e-10*x*x*x)*(1-(0.0765736))" 
1, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06175+-0.000462017*x+1.02721e-06*x*x+-4.95019e-10*x*x*x)*(1+(0.100263+3.89914e-05*x+-4.7095e-08*x*x))" 
1, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06175+-0.000462017*x+1.02721e-06*x*x+-4.95019e-10*x*x*x)*(1+(0.0669906+4.5604e-05*x+-5.71403e-08*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06175+-0.000462017*x+1.02721e-06*x*x+-4.95019e-10*x*x*x)*(1+(0.0765736))" 
2, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "0.967783+120.139/(x*x)+5.3175e-05*x" 
2, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(0.967783+120.139/(x*x)+5.3175e-05*x)*(1-(0.277411+-0.000141041*x+9.41907e-08*x*x))" 
2, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.967783+120.139/(x*x)+5.3175e-05*x)*(1-(0.208697+-0.000257975*x+1.86428e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.967783+120.139/(x*x)+5.3175e-05*x)*(1-(0.190708))" 
2, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(0.967783+120.139/(x*x)+5.3175e-05*x)*(1+(0.277411+-0.000141041*x+9.41907e-08*x*x))" 
2, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.967783+120.139/(x*x)+5.3175e-05*x)*(1+(0.208697+-0.000257975*x+1.86428e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.967783+120.139/(x*x)+5.3175e-05*x)*(1+(0.190708))" 
3, iterativefit, central, 1, 0.0, 2.4, 20.0, 10000, -15, 1.1, "1.0"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, -15, 0, "1.43612"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.13094"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.09148+0.328454*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.57092+-3.30742*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.06852+6.53282*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.57159+-2.36045*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-4.42304e-08+1.33755*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.172271+1.56524*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "3.97706+-3.50854*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-1.43515+2.79243*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "4.21423+-3.62732*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.52621+-2.8637*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "3.50562+-2.84137*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.543507+1.45251*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "2.12853+-1.33333*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-4.72234+5.72615*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "0.393973+0.514725*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-0.386406+1.30057*x"
3, iterativefit, central, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.915706"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, -15, 0, "1.43006"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.13094"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.08687+0.327067*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.56007+-3.29346*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.05557+6.50524*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.56073+-2.35048*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-4.40437e-08+1.3319*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.171544+1.55863*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "3.96028+-3.49373*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-1.42909+2.78064*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "4.19644+-3.61201*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.51132+-2.85161*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "3.49082+-2.82937*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.541213+1.44638*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "2.11955+-1.3277*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-4.70241+5.70198*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "0.39231+0.512553*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-0.384775+1.29508*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.915706"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, -15, 0, "1.4418"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.13094"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.0958+0.329753*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.58109+-3.3205*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.08066+6.55866*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.58176+-2.36979*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-4.44054e-08+1.34284*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.172953+1.57143*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "3.9928+-3.52242*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-1.44083+2.80348*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "4.2309+-3.64167*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.54016+-2.87503*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "3.51949+-2.85261*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.545657+1.45825*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "2.13695+-1.33861*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-4.74102+5.7488*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "0.395532+0.516762*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-0.387935+1.30571*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.915706"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, -15, 0, "1.16434"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.287031"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.166648+1.5116*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.46759+-4.1432*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-10.2203+17.9958*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.73882+-2.43797*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.693697+2.49807*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-1.24146+3.22205*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "4.68697+-4.0272*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-2.06205+3.83009*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "4.75889+-3.92097*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "4.25398+-3.36059*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "4.48529+-3.61146*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.0384+2.24611*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "2.68508+-1.63596*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-6.34401+7.66807*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "0.490484+0.706529*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-0.468775+1.6725*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.935347"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, -15, 0, "1.46849"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.0458"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.2019+0.187083*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.58309+-3.20735*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-2.21391+5.16291*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.55144+-2.35103*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.0828748+1.19882*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.0445248+1.3672*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "3.89199+-3.44634*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-1.36016+2.66827*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "4.14888+-3.59199*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.43903+-2.80415*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "3.38834+-2.74917*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.484347+1.3576*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "2.0619+-1.29709*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-4.52828+5.49376*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "0.382417+0.491776*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-0.37654+1.25604*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.754115"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, -15, 0, "1.64198"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.23548"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.22877+0.112392*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.72612+-3.56752*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-2.89202+6.23556*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.65051+-2.50385*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.0172109+1.33239*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.171476+1.53628*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "4.36625+-4.01242*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-1.48359+2.79804*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "4.16404+-3.61973*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.22356+-2.5759*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "3.38037+-2.74598*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.0900904+0.934253*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.74906+-0.983226*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-4.69194+5.6539*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "-1.29215+2.19091*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "11.9727+-11.1667*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.752159"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, -15, 0, "1.23387"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.02777"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.956602+0.540673*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.41839+-3.05183*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.24179+6.8246*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.49399+-2.21952*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.0169054+1.34258*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.173048+1.59364*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "3.59467+-3.01349*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-1.38753+2.78684*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "4.2634+-3.63467*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.82339+-3.14631*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "3.62854+-2.93498*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.988863+1.96152*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "2.50121+-1.67719*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-4.75206+5.79694*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "2.05016+-1.13173*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-12.5262+13.5466*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "1.07712"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, -15, 0, "1.58534"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.11345"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.09925+0.142941*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.58986+-3.5204*x"
